phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
559-636-0633,VISALIA,,,,US,GATEWAY PLAZA,-119.316,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",VISALIA,CA,,3637 S. MOONEY BLVD.,36.2975,93277
505-884-4415,ALBUQUERQUE,,,,US,CORONADO CENTER,-106.575485,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ALBUQUERQUE (UPTOWN),NM,,"6600 MENAUL BLVD. NE, SUITE 2000-1",35.106585,87110
505-899-0355,ALBUQUERQUE,,,,US,COTTONWOOD PLACE,-106.653,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COTTONWOOD,NM,,3550 STATE HIGHWAY 528 NW,35.2054,87114
575-522-9756,LAS CRUCES,,,,US,LAS CRUCES,-106.747,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAS CRUCES,NM,,200 NORTH TELSHOR BLVD.,32.3198,88011
915-218-5119,EL PASO,,,,US,SUNLAND PLAZA,-106.547,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WEST EL PASO,TX,,801 SUNLAND PARK DRIVE,31.819,79912
915-633-1120,EL PASO,,,,US,THE FOUNTAINS AT FARAH,-106.373414,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",EL PASO,TX,,"8889 GATEWAY WEST BLVD, SUITE 110",31.771103,79925
505-793-8034,FARMINGTON,,,,US,FARMINGTON PAVILION,-108.149,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FARMINGTON,NM,,5050 MAIN STREET,36.7667,87402
,PUEBLO,,,,US,PUEBLO CROSSING,-104.62359,,PUEBLO,CO,,5945 N ELIZABETH STREET,38.33413,81008
520-742-0792,ORO VALLEY,,,,US,ORO VALLEY MARKETPLACE,-110.938,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ORO VALLEY,AZ,,11935 NORTH ORACLE ROAD,32.4227,85737
520-203-0016,TUCSON,,,,US,WILMOT PLAZA,-110.856347,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TUCSON,AZ,,6327 E. BROADWAY BLVD,32.222244,85710
719-638-3400,COLORADO SPRINGS,,,,US,FIRST AND MAIN TOWER CENTER,-104.717,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COLORADO SPRINGS,CO,,3133 CINEMA POINT,38.8793,80922
919-552-4148,HOLLY SPRINGS,,,,US,HOLLY SPRINGS TOWNE CENTER,-78.8484036806966,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HOLLY SPRINGS,NC,,168 GRAND HILL PLACE,35.6636496154626,27540
919-367-0194,APEX,,,,US,BEAVER CREEK CROSSINGS,-78.8858,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",APEX,NC,,1531 BEAVER CREEK COMMONS DRIVE,35.7448,27502
910-246-0778,ABERDEEN,,,,US,CENTER PARK,-79.4176,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ABERDEEN,NC,,"11109 HIGHWAY 15/501, SUITE A",35.1565,28315
919-851-7721,CARY,,,,US,CROSSROAD PLAZA,-78.7359,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CARY,NC,,401 CROSSROADS BLVD,35.7622,27518
919-493-9884,DURHAM,,,,US,NEW HOPE COMMONS,-78.9956,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DURHAM,NC,,5422 NEW HOPE COMMONS DRIVE,35.9565,27707
919-806-5153,RALEIGH,,,,US,BRIER CREEK COMMONS,-78.7806,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RALEIGH,NC,,"8021 BRIER CREEK PARKWAY, SUITE 100",35.91,27617
919-662-4177,GARNER,,,,US,WHITE OAK CROSSING,-78.5804,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GARNER,NC,,145 SHENSTONE BLVD,35.6945,27529
910-867-8566,FAYETTEVILLE,,,,US,FAYETTEVILLE PAVILION,-78.9699,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FAYETTEVILLE,NC,,2051 SKIBO ROAD,35.0543,28314
919-792-9090,RALEIGH,,,,US,TRIANGLE TOWN CENTER,-78.5762,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RALEIGH,NC,,3630 SUMNER BLVD,35.8627,27616
336-584-7545,BURLINGTON,,,,US,ALAMANCE WEST,-79.5149,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BURLINGTON,NC,,1465 BOONE STATION DRIVE,36.0701,27215
614-410-0018,COLUMBUS,,,,US,POLARIS FASHION PLACE,-82.980228,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",POLARIS,OH,,"1510 POLARIS PARKWAY, SUITE A",40.147007,43240
419-747-2727,ONTARIO,,,,US,ONTARIO TOWNE CENTER,-82.5952,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MANSFIELD,OH,,2235 WALKER LAKE ROAD,40.7878,44903
614-472-4759,COLUMBUS,,,,US,EASTON TOWN CENTER,-82.904605,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COLUMBUS (EASTON),OH,,4304 EASTON GATEWAY DRIVE,40.054859,43219
740-522-5555,HEATH,,,,US,INDIAN MOUND MALL,-82.448,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HEATH,OH,,771 SOUTH 30TH STREET,40.0298,43056
614-798-1111,DUBLIN,,,,US,DUBLIN,-83.0943,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DUBLIN,OH,,6111 SAWMILL ROAD,40.0907,43017
614-777-1396,HILLIARD,,,,US,TANGLEWOOD PLAZA,-83.1543,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HILLIARD,OH,,1825 HILLIARD-ROME ROAD,39.9888,43026
614-801-1033,GROVE CITY,,,,US,PARKWAY CENTRE,-83.0396,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GROVE CITY,OH,,1656 STRINGTOWN ROAD,39.8807,43123
740-654-6215,LANCASTER,,,,US,RIVER VALLEY MALL,-82.6262,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LANCASTER,OH,,1500 RIVER VALLEY CIRCLE,39.7319,43130
330-234-5183,WOOSTER,,,,US,WAYNE TOWN CENTER,-81.944452,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WOOSTER,OH,,4027 BURBANK ROAD,40.850016,44691
419-423-5830,FINDLAY,,,,US,HOBBY LOBBY PLAZA,-83.6082534442332,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FINDLAY,OH,,1960 TIFFIN AVENUE,41.0552098068853,45840
701-989-7908,BISMARCK,,,,US,HAY CREEK SHOPS,-100.767523,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 12:00pm - 7:00pm",BISMARCK,ND,,1451 EAST LASALLE DRIVE,46.860148,58503
320-227-6366,WAITE PARK,,,,US,MARKETPLACE SHOPPING CENTER,-94.214595,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WAITE PARK,MN,,40 2ND STREET S,45.548382,56387
605-362-6550,SIOUX FALLS,,,,US,EMPIRE MALL,-96.774622,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SIOUX FALLS,SD,,1080 W EMPIRE MALL,43.51076,57106
763-323-8611,COON RAPIDS,,,,US,RIVERDALE VILLAGE,-93.3488,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COON RAPIDS,MN,,12661 RIVERDALE BLVD.,45.2016,55448
763-315-5377,MAPLE GROVE,,,,US,FOUNTAINS OF ARBOR LAKES,-93.4249,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MAPLE GROVE,MN,,11361 FOUNTAINS DRIVE,45.0901,55369
952-525-0200,MINNETONKA,,,,US,WEST RIDGE MARKET,-93.4239,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MINNETONKA,MN,,11260 WAYZATA BLVD,44.9736,55305
612-869-0200,RICHFIELD,,,,US,RICHFIELD,-93.3013,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RICHFIELD,MN,,1700 W 78TH STREET,44.8633,55423
651-633-7242,ROSEVILLE,,,,US,CROSSROADS MALL,-93.169,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ROSEVILLE,MN,,1645 COUNTY ROAD B2 W,45.0163,55113
952-898-0743,BURNSVILLE,,,,US,BURNSVILLE CENTER,-93.289,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BURNSVILLE,MN,,"901 COUNTY ROAD 42 WEST, B-200",44.7449,55306
218-727-2078,DULUTH,,,,US,MILLER HILL MALL,-92.158382,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",DULUTH,MN,,1600 MILLER TRUNK HIGHWAY,46.803644,55811
541-317-4820,BEND,,,,US,CASCADE VILLAGE SHOPPING CENTER,-121.303,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BEND,OR,,"63455 N HIGHWAY 97, SUITE 8",44.1002,97701
541-344-9622,EUGENE,,,,US,DELTA OAKS,-123.096,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",EUGENE,OR,,1030 GREENACRES ROAD,44.0911,97408
503-363-4860,SALEM,,,,US,SALEM,-122.985,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SALEM,OR,,275 LANCASTER DRIVE,44.9308,97301
503-667-1950,GRESHAM,,,,US,GRESHAM TOWN FAIR,-122.434,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRESHAM,OR,,700 NW EASTMAN PARKWAY,45.5025,97030
503-788-7616,CLACKAMAS,,,,US,JOHNSON CREEK CROSSING,-122.577,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CLACKAMAS,OR,,9600 SE 82ND STREET,45.454,97086
503-635-3800,LAKE OSWEGO,,,,US,MERIDIAN SQUARE,-122.743,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAKE OSWEGO,OR,,17799 LOWER BOONES FERRY ROAD,45.3984,97035
503-598-3081,TIGARD,,,,US,WASHINGTON SQUARE,-122.78,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TIGARD,OR,,9402 SW WASHINGTON SQUARE ROAD,45.4519,97223
503-285-5040,PORTLAND,,,,US,HAYDEN MEADOWS SQUARE,-122.677,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PORTLAND,OR,,1140 N. HAYDEN MEADOWS DRIVE,45.5941,97217
503-547-2904,HILLSBORO,,,,US,CROSSROADS SHOPPING CENTER,-122.905,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HILLSBORO,OR,,7280 NW BUTLER STREET,45.5352,97124
541-930-3254,MEDFORD,,,,US,NORTHGATE MARKETPLACE,-122.886,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MEDFORD,OR,,293 ROSSANLEY DRIVE - SUITE A,42.342,97501
405-749-4610,OKLAHOMA CITY,,,,US,SHOPS AT QUAIL SPRING,-97.548,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",QUAIL SPRING,OK,,14200 N. PENNSYLVANIA AVENUE,35.6148,73134
405-491-2570,OKLAHOMA CITY,,,,US,WESTGATE MARKETPLACE,-97.6298,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WESTGATE,OK,,6601 SW 3RD STREET,35.4633,73128
405-732-0820,MIDWEST CITY,,,,US,TOWN CENTER PLAZA,-97.4048,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MIDWEST CITY,OK,,7095 SE 29TH STREET,35.4378,73110
405-237-1585,MOORE,,,,US,FRITTS FARM,-97.5013,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MOORE,OK,,760 SW 19TH STREET,35.3177,73160
580-350-3079,LAWTON,,,,US,LAWTON TOWN CENTER,-98.3879636766904,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAWTON,OK,,261 NW 2ND STREET,34.6121695424386,73501
918-447-1100,TULSA,,,,US,TULSA HILLS SHOPPING CENTER,-96.002,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TULSA HILLS,OK,,7523 S. OLYMPIA AVENUE,36.0538,74132
918-249-4444,TULSA,,,,US,SOLLCO UNION PLAZA,-95.8652,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WOODLAND HILLS,OK,,10021 E 71ST STREET,36.0614,74133
918-355-3310,BROKEN ARROW,,,,US,SHOPS AT BROKEN ARROW,-95.7729,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BROKEN ARROW,OK,,1620 E. HILLSIDE DRIVE,36.0675,74012
918-913-3855,MUSKOGEE,,,,US,THREE RIVERS PLAZA,-95.37212,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MUSKOGEE,OK,,701 WEST SHAWNEE AVENUE (HWY 62),35.76826,74401
316-942-0910,WICHITA,,,,US,TOWNE WEST CENTER,-97.4014,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WICHITA,KS,,4600 W. KELLOGG DRIVE,37.678,67209
814-861-1350,STATE COLLEGE,,,,US,THE COLONNADE AT STATE COLLEGE,-77.9073,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",STATE COLLEGE,PA,,325 LOWES BLVD,40.8125,16803
814-941-2273,ALTOONA,,,,US,LOGAN TOWN CENTER,-78.3841,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ALTOONA,PA,,149 FALON LANE,40.487,16602
570-743-1780,SELINSGROVE,,,,US,MONROE COMMONS,-76.8368,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SELINSGROVE,PA,,486 MARTKETPLACE,40.8434,17870
570-546-2625,WILLIAMSPORT,,,,US,LYCOMING MALL,-76.8259,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WILLIAMSPORT,PA,,300 LYCOMING MALL CIRCLE,41.239,17756
717-766-8377,MECHANICSBURG,,,,US,HAMPDEN COMMONS,-76.9906,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MECHANICSBURG,PA,,5950 CARLISLE PIKE/US RT 11,40.2404,17050
717-652-3174,HARRISBURG,,,,US,COLONIAL COMMONS,-76.8058,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HARRISBURG,PA,,5086 JONESTOWN RD,40.3122,17112
717-446-8115,CHAMBERSBURG,,,,US,FRANKLIN CENTER,-77.631052,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHAMBERSBURG,PA,,1320 LINCOLN WAY E - UNIT 1,39.925644,17202
717-848-1696,YORK,,,,US,MARKET SQUARE,-76.7625,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",YORK,PA,,RT. 30 & KENNETH ROAD,39.9746,17404
240-420-0140,HAGERSTOWN,,,,US,HAGERSTOWN,-77.7524,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HAGERSTOWN,MD,,17780 GARLAND GROH BLVD,39.6563,21740
717-632-9362,HANOVER,,,,US,NORTH HANOVER MALL,-76.9954,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HANOVER,PA,,1155 CARLISLE STREET,39.8221,17331
401-823-8079,WARWICK,,,,US,WARWICK CENTRE,-71.4931,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WARWICK,RI,,1350 EAST BALD HILL ROAD,41.7013,02886
508-336-3004,SEEKONK,,,,US,SEEKONK,-71.3327,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SEEKONK,MA,,275 HIGHLAND AVE,41.7972,02771
401-232-0051,SMITHFIELD,,,,US,THE CROSSING AT SMITHFIELD,-71.5168,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SMITHFIELD,RI,,"371 PUTNAM PIKE, SUITE 300",41.875,02917
508-999-1617,DARTMOUTH,,,,US,DARTMOUTH COMMONS,-71.0025,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NORTH DARTMOUTH,MA,,475 STATE ROAD,41.6387,02747
860-376-4141,LISBON,,,,US,LISBON LANDING,-71.9914,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LISBON,CT,,"170 RIVER ROAD, SUITE 2",41.5814,06351
508-699-8475,NORTH ATTLEBORO,,,,US,ATTLEBORO MARKETPLACE,-71.3453,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NORTH ATTLEBORO,MA,,1360 SOUTH WASHINGTON STREET,41.9381,02760
508-823-8132,TAUNTON,,,,US,SILVER CITY GALLERIA,-71.0529,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TAUNTON,MA,,2 GALLERIA MALL DRIVE,41.8631,02780
860-447-2886,WATERFORD,,,,US,WATERFORD COMMONS,-72.1522,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WATERFORD,CT,,"915 HARTFORD TURNPIKE, #A1",41.3829,06385
508-559-9290,BROCKTON,,,,US,WESTGATE MALL,-71.0556,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BROCKTON,MA,,435 WESTGATE DRIVE,42.0947,02301
508-746-6932,PLYMOUTH,,,,US,THE PLAZA AT COLONY PLACE,-70.7172,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PLYMOUTH,MA,,205 COLONY PLACE,41.9531,02360
803-699-8380,COLUMBIA,,,,US,TARGET CENTER,-80.88,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NE COLUMBIA,SC,,10204A TWO NOTCH ROAD,34.1184,29229
803-749-0756,COLUMBIA,,,,US,COLUMBIANA STATION SHOPPING CENTER,-81.1594,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COLUMBIA,SC,,1110 BOWER PARKWAY,34.068,29212
843-413-1321,FLORENCE,,,,US,MAGNOLIA MALL,-79.8322,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FLORENCE,SC,,"DAVID MCLEOD BLVD, SUITE 1500",34.192,29501
803-324-2393,ROCK HILL,,,,US,MANCHESTER VILLAGE,-80.977,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ROCK HILL,SC,,548 JOHN ROSS PARKWAY,34.9428,29730
843-873-4065,SUMMERVILLE,,,,US,AZALEA SQUARE,-80.1614,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SUMMERVILLE,SC,,355 AZALEA SQ. BLVD.,33.038,29483
706-733-1199,AUGUSTA,,,,US,AUGUSTA MALL,-82.0807,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",AUGUSTA,GA,,3450 WRIGHTSBORO ROAD,33.4649,30909
704-540-4750,PINEVILLE,,,,US,PINEVILLE,-80.8803,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PINEVILLE,NC,,9600 PINEVILLE-MATTHEWS ROAD,35.088,28134
704-841-3959,MATTHEWS,,,,US,SYCAMORE COMMONS,-80.7004,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MATTHEWS,NC,,"10530 NE PARKWAY, SUITE J",35.1303,28105
704-972-9400,CHARLOTTE,,,,US,SOUTH PARK MALL,-80.8339,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SOUTH PARK,NC,,4325 BARCLAY DOWNS DRIVE,35.1532,28209
843-573-0891,CHARLESTON,,,,US,CITADEL MALL,-80.0307,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHARLESTON,SC,,2070 SAM RITTENBURG BLVD.,32.8013,29407
701-989-7908,BISMARCK,,,,US,HAY CREEK SHOPS,-100.767523,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 12:00pm - 7:00pm",BISMARCK,ND,,1451 EAST LASALLE DRIVE,46.860148,58503
605-362-6550,SIOUX FALLS,,,,US,EMPIRE MALL,-96.774622,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SIOUX FALLS,SD,,1080 W EMPIRE MALL,43.51076,57106
308-392-3226,GRAND ISLAND,,,,US,NORTHWEST COMMONS,-98.381574,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRAND ISLAND,NE,,"2250 N WEBB ROAD, SUITE 200",40.943745,68803
402-330-1184,OMAHA,,,,US,OAKVIEW PLAZA SOUTH,-96.1297,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OMAHA,NE,,3125 OAKVIEW DRIVE,41.2279,68144
320-227-6366,WAITE PARK,,,,US,MARKETPLACE SHOPPING CENTER,-94.214595,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WAITE PARK,MN,,40 2ND STREET S,45.548382,56387
