store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
LOS  2941 Arundel Mills LOS,2941,7000 Arundel Mills Cir,,Hanover,MD,21076,US,(443) 755-1540,-76.7252493,39.1573631,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 11:00-19:00",,
LOS  3111 Clarksburg Prem Outl,3111,22705 Clarksburg Road,,CLARKSBURG,MD,20871,US,(240) 686-4102,-77.2863462,39.2295575,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Annapolis Harbour Center,1483,2522 Solomons Island Road,,Annapolis,MD,21401,US,(410) 224-4062,-76.5450314,38.9745964,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Annapolis Mall,1701,2410 Annapolis Mall,,Annapolis,MD,21401,US,(410) 224-6520,-76.5486097,38.9896501,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 11:00-19:00",,
LOS  2948 Leesburg LOS,2948,241 Ft. Evans Road Ne,,Leesburg,VA,20176,US,(703)779-2067,-77.5382843,39.1073196,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-19:00",,
Promenade at Virginia Gateway,1832,13999 Promenade Commons St,,Gainesville,VA,20155,US,(571)261-2017,-77.6066964,38.7886653,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
The Shops at Canton Crossing,1862,3501 Boston Street,,Baltimore,MD,21224,US,(410) 276-1910,-76.567074,39.2767443,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Festival at Woodholme,1795,1809 Reisterstown Road,,Baltimore,MD,21208,US,(410) 484-0220,-76.7360118,39.3886671,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Westview Promenade,1367,5263 Buckeystown Pike Bldg D,,Frederick,MD,21704,US,(301) 620-7218,-77.4130658,39.3751015,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Dulaney Plaza,1335,830 Dulaney Valley Road,,Towson,MD,21204,US,(410) 296-9750,-76.6025814,39.4051034,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Hunt Valley Towne Center,1499,118 Shawan Road,,Cockeysville,MD,21030,US,(410) 527-5913,-76.6548742,39.4988544,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2992 QueenstownLOS,2992,402A Outlet Center Drive,,Queenstown,MD,21658,US,(410) 827- 0633,-76.1578904,38.9832302,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-20:00",,
Central Park,1308,1460 Central Park Blvd,,Fredericksburg,VA,22401,US,(540) 548-4903,-77.5117632,38.3044665,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 12:00-18:00",,
LOS  3033 Hagerstown Premium,3033,495 Premium Outlets Boulevard,,Hagerstown,MD,21740,US,(301) 733-2460,-77.7343722,39.6069966,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Creekside Station,1534,3115 Valley Avenue,,Winchester,VA,22601,US,(540) 535-0519,-78.1918788,39.1423247,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
WEST MANCHESTER MALL,1868,1800 Loucks Road,,York,PA,17408,US,(717)767-4142,-76.7720305,39.9699774,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Short Pump Town Center,1317,11800 West Broad Street,,Henrico,VA,23233,US,(804) 364-5387,-77.6191177,37.6556306,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Shoppes at Susquehanna,1392,2575 Brindle Drive,,Harrisburg,PA,17110,US,(717) 657-1480,-76.8442345,40.3040103,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2936 Hershey LOS,2936,78 Outlet Square,,Hershey,PA,17033,US,(717) 534-2691,-76.6473382,40.2955564,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Barracks Road Center,994,1107 Emmet Street North,,Charlottesville,VA,22903,US,(434) 295-3232,-78.5003494,38.0516614,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Chesterfield Mall,845,11500 Midlothian Turnpike,,Richmond,VA,23235,US,(804) 794-1780,-77.6090864,37.5084707,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2932 Rehoboth LOS,2932,Delaware State Route 1,,Rehoboth Beach,DE,19971,US,(302) 645-8350,-75.092692,38.7144241,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
LOS  3073 Williamsburg Outlets,3073,5715- E081 Richmond Road,,Williamsburg,VA,23188,US,(757) 564-1790,-76.7375646,37.32114,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-19:00",,
Market Place at Faneuil,1325,200 State Street,,Boston,MA,02109,US,(617) 737-7840,-71.0531729,42.3600283,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-19:00",,
Prudential Center,677,800 Boylston Street,,Boston,MA,02199,US,(617) 262-9411,-71.08385,42.346516,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
LOS  3078 Assembly Row,3078,601 Assembly Row,,Somerville,MA,02145,US,(617)625-0398,-71.0794133,42.395124,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
The Mall at Chestnut Hill,1812,199 Boylston Street,,Chestnut Hill,MA,02467,US,(617)558-7199,-71.1760576,42.3214068,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-20:00, 12:00-18:00",,
South Shore Plaza,1772,250 Granite Street,,BRAINTREE,MA,02184,US,(781) 380-3676,-71.0226617,42.2200925,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Legacy Place,1683,240 Legacy Place,,Dedham,MA,02026,US,(781) 461-0134,-71.1771116,42.2317695,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Market Street at Lynnfield,1818,427 Walnut Street,,Lynnfield,MA,01940,US,(781)334-3042,-71.032624,42.5153582,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Wayside Commons,1589,6 Wayside Road,,Burlington,MA,01803,US,(781) 270-2309,-71.1939597,42.4856249,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 11:00-18:00",,
LOFT 1910 Northshore Mall,1910,210 Andover Street,,Peabody,MA,01960,US,(978) 531-1508,-70.9408048,42.5411972,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Derby Street Shoppes,1364,94 Derby Street,,Hingham,MA,02043,US,(781) 740-9730,-70.9087745,42.1774601,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
The Village Shoppes,975,95 Washington Street,,Canton,MA,02021,US,(781) 821-1088,-71.1460904,42.1396244,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 11:00-18:00",,
LOFT 1917 Natick Mall,1917,1245 WORCESTER STREET,,Natick,MA,01760,US,508-651-3920,-71.3843794,42.3019258,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Lou & Grey Natick,4503,1245 Worcester St,,Natick,MA,01760,US,(508)650-2918,-71.3843794,42.3019258,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Brookside Shops,1302,149 Great Road,,Acton,MA,01720,US,(978) 263-1091,-71.4146207,42.4836267,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 12:00-18:00",,
Mansfield Crossing,1625,280 School Street,,Mansfield,MA,02048,US,(508) 339-3021,-71.2295397,42.0130198,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2900 Wrentham Prem LOS,2900,One Premium Outlets Blvd,,Wrentham,MA,02093,US,(508) 384-0246,-71.3526391,42.0381377,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
The Loop,1374,90 Pleasant Valley Street,,Methuen,MA,01844,US,(978) 794-7901,-71.1548764,42.7434652,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Solomon Pond,1707,601 Donald Lynch Blvd,,Marlborough,MA,01752,US,(508) 229-3132,-71.6132072,42.3550944,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Emerald Square Mall,818,999 South Washington Street,,North Attleboro,MA,02760,US,(508) 643-2868,-71.3474144,41.9454817,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Village at Colony Place,1624,152 Colony Place,,PLYMOUTH,MA,02360,US,(508) 830-3870,-70.7159247,41.9540989,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Blackstone Valley,1415,70 Worcester Providence Tpk,,Millbury,MA,01527,US,(508) 581-9854,-71.7798097,42.1975588,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2999 Merrimack LOS,2999,80 Premium Blvd,,Merrimack,NH,03054,US,(603)424-7097,-71.5018896,42.8246326,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
Providence Place,1509,103 Providence Place,,Providence,RI,02903,US,(401) 437-6155,-71.416851,41.82684,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
The Crossing at Smithfield,734,371 Putnam Pike,,Smithfield,RI,02917,US,(401) 231-2338,-71.5214709,41.8701531,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Wareham Crossing,1597,2421 Cranberry Highway,,Wareham,MA,02571,US,(508) 273-0483,-70.7423644,41.7736246,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Barrington Shopping,1330,180 County Rd,,Barrington,RI,02806,US,(401) 245-0358,-71.3056287,41.7368758,"09:00-20:00, 09:00-20:00, 09:00-20:00, 09:00-20:00, 09:00-20:00, 09:00-18:00, 10:00-18:00",,
Garden City,956,83 Hillside Road,,Cranston,RI,02920,US,(401) 946-7584,-71.458934,41.7620241,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Fox Run,884,50 Fox Run Road,,Newington,NH,03801,US,(603) 430-9018,-70.8046785,43.0967995,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2969 Kittery Outlets,2969,283 Us Route 1,,Kittery,ME,03904,US,(207) 451-9199,-70.7372441,43.11024,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-18:00",,
Cape Cod Mall,827,769 Route 132,,HYANNIS,MA,02601,US,(508) 775-9661,-70.2975701,41.667825,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
LOS  3026 Tanger Outlets@ Foxw,3026,455 Trolley Line Blvd,,Mashantucket,CT,06338,US,(860) 213-5017,-71.9620183,41.4763404,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-23:00, 10:00-23:00, 10:00-21:00",,
LOS  2978 Tilton LOS,2978,120 Laconia Road,,Tilton,NH,03276,US,(603) 286-3150,-71.55973,43.459479,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Holyoke Mall,1449,50 Holyoke Street,,Holyoke,MA,01040,US,(413) 540-0595,-72.6413271,42.167247,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 11:00-18:00",,
Evergreen Walk,1341,200 Evergreen Way,,South Windsor,CT,06074,US,(860) 648-1990,-72.5569733,41.8111085,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Maine Mall,1404,364 Maine Mall Rd,,Portland,ME,04106,US,(207) 780-8241,-70.3367879,43.6342134,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Westfarms Mall,1405,500 Westfarms Mall,,Farmington,CT,06032,US,(860) 521-5662,-72.7634768,41.7219021,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Farmington Valley,1441,110 Albany Turnpike,,Canton,CT,06019,US,(860) 693-9705,-72.88581,41.8232525,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2902 Westbrook LOS,2902,314 Flat Rock Pl,,Westbrook,CT,06498,US,(860) 399-0049,-72.4287248,41.2891892,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Meriden Square Mall,773,470 Lewis Avenue,,Meriden,CT,06451,US,(203) 630-1567,-72.8078576,41.5508898,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  3081 Freeport Outlet,3081,42 Main Street,,Freeport,ME,04032,US,(207) 865-1046,-70.1045162,43.8559432,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00",,
LOS  2996 Manchester LOS,2996,301 Depot Street,,Manchester Center,VT,05255,US,(802) 366-1910,-73.0517901,43.1746781,"10:00-18:00, 10:00-18:00, 10:00-18:00, 10:00-18:00, 10:00-18:00, 10:00-18:00, 10:00-17:00",,
Milford Marketplace,1618,1664 Boston Post Road,,Milford,CT,06460,US,(203) 783-1979,-73.0247655,41.2479423,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-17:00",,
Southbury Green,687,775 South Main Street,,Southbury,CT,06488,US,(203) 262-8885,-73.2312585,41.4622272,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-18:00, 11:00-17:00",,
LOS  2901 Riverhead  LOS,2901,918 Tanger Mall Dr,,Riverhead,NY,11901,US,(631) 369-2207,-72.714681,40.9212286,"08:00-22:00, 08:00-22:00, 08:00-22:00, 08:00-22:00, 08:00-22:00, 08:00-22:00, 08:00-21:00",,
Fairfield Centre,847,1499 Post Road,,Fairfield,CT,06824,US,(203) 319-0238,-73.2581507,41.1407598,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-20:00, 10:00-19:00, 10:00-19:00, 11:00-18:00",,
Danbury Fair Mall,1604,7 Backus Avenue,,Danbury,CT,06810,US,(203) 791-1022,-73.4807815,41.3806589,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 11:00-19:00",,
Clifton Park Center,1842,22 Clifton Country Rd,,Clifton Park,NY,12065,US,(518) 371-4693,-73.7802542,42.8601285,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-17:00",,
Stuyvesant Plaza,1312,1475 Western Ave,,Albany,NY,12203,US,(518) 459-1364,-73.839612,42.6840936,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-18:00, 12:00-17:00",,
Greenwood Park,758,1251 US 31 North,,Greenwood,IN,46142,US,(317) 889-7762,-86.1234505,39.6309859,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Castleton Square,760,6020 East 82nd Street,,Indianapolis,IN,46250,US,(317) 596-8893,-86.0648858,39.9089327,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Metropolis,1549,2499 Futura Parkway,,Plainfield,IN,46168,US,(317) 839-5370,-86.3579288,39.7122979,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Clay Terrace,1395,14360 Clay Terrace Blvd,,Carmel,IN,46032,US,(317) 569-0859,-86.1301348,39.9968553,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Hamilton Town Center,1703,13185 Harrell Parkway,,Noblesville,IN,46060,US,(317) 773-8910,-85.9306213,39.9925047,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2928 Edinburgh Prem LOS,2928,11911 N Executive Drive,,Edinburgh,IN,46124,US,(812) 526-2274,-85.963551,39.3116146,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Streets of West Chester,1805,9450 Water Front Drive,,West Chester,OH,45069,US,(513)671-8111,-84.4232821,39.3181319,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Crestview Hills Town,1553,2850 Town Center Boulevard,,Crestview Hills,KY,41017,US,(859) 426-1207,-84.5785937,39.0249575,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Cincinnati Premium Outlets,2929,400 Premium Outlets Drive,,Monroe,OH,45050,US,(513)360-0108,-84.338066,39.432341,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Kenwood Towne Centre,1443,7875 Montgomery Road,,Cincinnati,OH,45236,US,(513) 793-1340,-84.3770223,39.2025027,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Deerfield Town Center,1333,5445 Deerfield Blvd,,Mason,OH,45040,US,(513) 398-1264,-84.3203848,39.307834,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Paddock Shops,1689,4278 Summit Plaza Drive,,Louisville,KY,40241,US,(502) 420-1793,-85.5780908,38.3093169,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Mall at St. Matthews,876,5000 Shelbyville Rd,,Louisville,KY,40207,US,(502) 896-6338,-85.6242,38.250196,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00, 11:00-19:00",,
The Greene,1560,4437 Glengarry Drive,,Dayton,OH,45440,US,(937) 429-0218,-84.102661,39.6934686,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  3065 Outlet Shop of Blueg,3065,1155 Buckcreek Road,,Simpsonville,KY,40067,US,(502)722-5652,-85.3515397,38.2059821,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
LOS  3010 Jeffersonville LOS,3010,8160 Factory Shops Blvd,,Jeffersonville,OH,43128,US,(740) 948-9201,-83.602551,39.619397,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
LOS  3094 Evansville Pavillion,3094,6501 E. Lloyd Expressway,,Evansville,IN,47715,US,(812) 402-3000,-87.4722165,37.973437,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Penn Square Mall,1770,1901 NW Expressway,,Oklahoma City,OK,73118,US,(405) 842-8223,-97.5440106,35.5246909,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  3011 Oklahoma City LOS,3011,7624 W. Reno Ave,,Oklahoma City,OK,73127,US,(405) 782-0761,-97.6482635,35.4623923,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-20:00",,
Spring Creek Plaza,1454,1494 South Bryant Avenue,,Edmond,OK,73034,US,(405) 341-5572,-97.4595898,35.639622,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 12:00-17:00",,
LOFT 1894 Brookhaven Village,1894,3720 W Robinson St,,Norman,OK,73072,US,(405)329-1518,-97.49582,35.2309065,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Utica Square,1657,1818 Utica Square,,Tulsa,OK,74114,US,(918) 742-0291,-95.9652886,36.1329185,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-17:00",,
Woodland Hills,1611,7021 S. Memorial Drive,,Tulsa,OK,74133,US,(918) 250-1043,-95.8862806,36.061174,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-19:00",,
The Mall at Lexington Green,1833,161 Lexington Green Circle,,Lexington,KY,40503,US,(859) 244-1902,-84.5246782,37.9944286,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Hamburg Village,981,2308 Sir Barton Way,,Lexington,KY,40509,US,(859) 263-9821,-84.421444,38.0239438,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Streets of Indian Lake,1643,300 Indian Lake Blvd,,Hendersonville,TN,37075,US,(615) 822-6896,-86.5971315,36.3229617,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2995 Lebanon Premium LOS,2995,One Outlet Village Blvd,,Lebanon,TN,37090,US,(615)444-1158,-86.3060547,36.1791283,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Lane Avenue Shopping,1324,1663 West Lane Avenue,,Upper Arlington,OH,43221,US,(614) 485-0712,-83.0548008,40.0072367,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-17:00",,
Easton Town Center,1331,4175 The Strand,,Columbus,OH,43219,US,(614) 418-0362,-82.9156476,40.0538001,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Shops at River Ridge,1681,4315 W Dublin-Granville Rd,,Dublin,OH,43017,US,(614) 210-0215,-83.1052096,40.0993909,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Polaris Fashion Place,995,1500 Polaris Parkway,,Columbus,OH,43240,US,(614) 888-5573,-82.9789514,40.1414554,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:30, 10:00-21:30, 12:00-18:00",,
Charleston Town Center,1411,3000 Charleston Town Center,,Charleston,WV,25389,US,(304) 342-4760,-81.6378934,38.353762,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:30-18:00",,
LOS  2940 Pittsburgh OutletLOS,2940,2200 Tanger Blvd,,Washington,PA,15301,US,(724) 223-0891,-80.212716,40.2151538,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Bridgeport Village,1457,7209 SW Bridgeport Road,,Portland,OR,97224,US,(503) 620-4170,-122.7502028,45.3957302,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
LOS  3016 Woodburn Premium Out,3016,1001 Arney Road,,Woodburn,OR,97071,US,(503) 981-1575,-122.8782898,45.1562098,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Keizer Station,1856,6355 Ulali Drive NE,,Keizer,OR,97303,US,(503)390-0382,-122.9979491,45.0112781,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
LOS  2971 Lincoln City Outlets,2971,1500 SE DEVILS LAKE ROAD,,LINCOLN CITY,OR,97367,US,(541) 994-4346,-124.0105628,44.9587207,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-18:00",,
Valley River Center,830,208 Valley River Center,,Eugene,OR,97401,US,(541) 343-1560,-123.108119,44.0693893,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Fox River Mall,1824,4301 West Wisconsin Ave,,Appleton,WI,54913,US,(920) 831-0142,-88.4700678,44.2696721,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
